x,y,z
41,72,0.127555
41,73,0.0661979
41,74,0.0596024
41,75,0.071632
41,76,0.0640553
41,77,-0.0336069
41,78,-0.131739
41,79,-0.16838
41,80,-0.155123
41,81,-0.171589
41,82,-0.154673
41,83,-0.195639
41,84,-0.203011
41,85,-0.165791
41,86,-0.193058
41,87,-0.242604
41,88,-0.292029
41,89,-0.321362
41,90,-0.326887
41,91,-0.363488
41,92,-0.37593
41,93,-0.355503
41,94,-0.33749
41,95,-0.290545
41,96,-0.197104
41,97,-0.152287
41,98,-0.154563
41,99,-0.181261
42,0,-0.0962883
42,1,-0.124649
42,2,-0.108583
42,3,-0.0700818
42,4,-0.0817627
42,5,-0.126972
42,6,-0.0942683
42,7,-0.0906061
42,8,-0.127075
42,9,-0.149564
42,10,-0.185642
42,11,-0.164288
42,12,-0.199137
42,13,-0.219827
42,14,-0.233553
42,15,-0.251225
42,16,-0.277298
42,17,-0.263717
42,18,-0.268998
42,19,-0.246665
42,20,-0.216462
42,21,-0.256334
42,22,-0.264669
42,23,-0.252671
42,24,-0.267428
42,25,-0.243152
42,26,-0.237821
42,27,-0.231147
42,28,-0.168942
42,29,-0.122086
42,30,-0.101881
42,31,-0.128457
42,32,-0.155223
42,33,-0.109645
42,34,-0.083696
42,35,-0.0565841
42,36,-0.0778115
42,37,-0.0942239
42,38,-0.115936
42,39,-0.142805
42,40,-0.173133
42,41,-0.126889
42,42,-0.110143
42,43,-0.101534
42,44,-0.155218
42,45,-0.22535
42,46,-0.253811
42,47,-0.261485
42,48,-0.226211
42,49,-0.217539
42,50,-0.169521
42,51,-0.126906
42,52,-0.109919
42,53,-0.0588087
42,54,-0.0100589
42,55,-0.00884791
42,56,-0.0179967
42,57,-0.0119178
42,58,-0.0117547
42,59,0.000497297
42,60,0.0106166
42,61,0.0285071
42,62,0.0647675
42,63,0.0902652
42,64,0.121202
42,65,0.130285
42,66,0.129819
42,67,0.128692
42,68,0.117138
42,69,0.108055
42,70,0.138634
42,71,0.164444
42,72,0.162238
42,73,0.117048
42,74,0.0977801
42,75,0.0956081
42,76,0.0754274
42,77,-0.0173257
42,78,-0.112936
42,79,-0.147262
42,80,-0.117519
42,81,-0.088628
42,82,-0.105905
42,83,-0.169709
42,84,-0.199334
42,85,-0.183105
42,86,-0.17812
42,87,-0.210879
42,88,-0.289643
42,89,-0.316424
42,90,-0.322053
42,91,-0.376875
42,92,-0.38053
42,93,-0.338424
42,94,-0.325757
42,95,-0.268548
42,96,-0.201935
42,97,-0.159505
42,98,-0.160112
42,99,-0.149253
43,0,-0.113969
43,1,-0.0676448
43,2,-0.0953558
43,3,-0.052
43,4,-0.0848803
43,5,-0.090563
43,6,-0.091858
43,7,-0.119313
43,8,-0.178789
43,9,-0.170336
43,10,-0.189202
43,11,-0.187071
43,12,-0.204017
43,13,-0.229257
43,14,-0.243332
43,15,-0.262642
43,16,-0.253153
43,17,-0.263641
43,18,-0.281764
43,19,-0.273845
43,20,-0.264191
43,21,-0.252303
43,22,-0.301075
43,23,-0.2739
43,24,-0.266335
43,25,-0.242494
43,26,-0.234763
43,27,-0.205879
43,28,-0.161043
43,29,-0.127822
43,30,-0.0826163
43,31,-0.0988347
43,32,-0.126044
43,33,-0.112736
43,34,-0.103702
43,35,-0.0476671
43,36,-0.0488597
43,37,-0.0509468
43,38,-0.103025
43,39,-0.102458
43,40,-0.132465
43,41,-0.102908
43,42,-0.0826236
43,43,-0.111527
43,44,-0.179393
43,45,-0.297622
43,46,-0.313333
43,47,-0.291794
43,48,-0.252323
43,49,-0.214098
43,50,-0.191222
43,51,-0.148915
43,52,-0.104273
43,53,-0.0772464
43,54,-0.0432938
43,55,-0.0204187
43,56,-0.0254235
43,57,-0.0058981
43,58,0.0218115
43,59,0.0256799
43,60,-0.00299435
43,61,0.0130941
43,62,0.0501133
43,63,0.0977158
43,64,0.132493
43,65,0.156958
43,66,0.169985
43,67,0.178406
43,68,0.152151
43,69,0.154346
43,70,0.153097
43,71,0.171327
43,72,0.194181
43,73,0.136241
43,74,0.14504
43,75,0.111187
43,76,0.0681668
43,77,-0.0104281
43,78,-0.0678772
43,79,-0.0874876
43,80,-0.0492556
43,81,-0.0367271
43,82,-0.0939778
43,83,-0.13465
43,84,-0.195336
43,85,-0.194275
43,86,-0.205948
43,87,-0.264187
43,88,-0.287125
43,89,-0.309789
43,90,-0.315299
43,91,-0.338785
43,92,-0.354284
43,93,-0.314854
43,94,-0.285958
43,95,-0.281511
43,96,-0.255045
43,97,-0.22475
43,98,-0.185248
43,99,-0.17794
44,0,-0.0524596
44,1,-0.0304665
44,2,-0.0583602
44,3,-0.00911432
44,4,-0.0475984
44,5,-0.0371658
44,6,-0.0777397
44,7,-0.122883
44,8,-0.146684
44,9,-0.172469
44,10,-0.213179
44,11,-0.184208
44,12,-0.196503
44,13,-0.226049
44,14,-0.25518
44,15,-0.265724
44,16,-0.280396
44,17,-0.291329
44,18,-0.305185
44,19,-0.301516
44,20,-0.278427
44,21,-0.298087
44,22,-0.313074
44,23,-0.271025
44,24,-0.281
44,25,-0.267304
44,26,-0.221114
44,27,-0.187496
44,28,-0.174712
44,29,-0.118717
44,30,-0.0846515
44,31,-0.106018
44,32,-0.0910279
44,33,-0.0997222
44,34,-0.0790813
44,35,-0.0179421
44,36,0.0265264
44,37,0.0084358
44,38,-0.0211309
44,39,-0.0408878
44,40,-0.0662329
44,41,-0.0537744
44,42,-0.0392614
44,43,-0.0927074
44,44,-0.173464
44,45,-0.285883
44,46,-0.306684
44,47,-0.296595
44,48,-0.262788
44,49,-0.221471
44,50,-0.189163
44,51,-0.157718
44,52,-0.138876
44,53,-0.0772959
44,54,-0.0630606
44,55,-0.0226408
44,56,-0.051481
44,57,-0.0298641
44,58,-0.0126704
44,59,0.00635377
44,60,-0.0264194
44,61,-0.026326
44,62,0.0432325
44,63,0.0841007
44,64,0.12745
44,65,0.159639
44,66,0.147889
44,67,0.157939
44,68,0.134341
44,69,0.140932
44,70,0.133667
44,71,0.14901
44,72,0.18624
44,73,0.116347
44,74,0.0982919
44,75,0.0670585
44,76,0.0225317
44,77,0.00912966
44,78,-0.04051
44,79,-0.0220007
44,80,0.0572755
44,81,0.0278357
44,82,-0.0309964
44,83,-0.102872
44,84,-0.183668
44,85,-0.235121
44,86,-0.251989
44,87,-0.295942
44,88,-0.313496
44,89,-0.288859
44,90,-0.328584
44,91,-0.338666
44,92,-0.370729
44,93,-0.346964
44,94,-0.322171
44,95,-0.296827
44,96,-0.271919
44,97,-0.216049
44,98,-0.193565
44,99,-0.160997
45,0,-0.0484181
45,1,-0.0208042
45,2,-0.0314054
45,3,0.0015256
45,4,-0.00503573
45,5,-0.0118018
45,6,-0.0679516
45,7,-0.157257
45,8,-0.15105
45,9,-0.2062
45,10,-0.2216
45,11,-0.188978
45,12,-0.207327
45,13,-0.2242
45,14,-0.238207
45,15,-0.279404
45,16,-0.290365
45,17,-0.319665
45,18,-0.322045
45,19,-0.318053
45,20,-0.328212
45,21,-0.316795
45,22,-0.315223
45,23,-0.291523
45,24,-0.302378
45,25,-0.267569
45,26,-0.217381
45,27,-0.180751
45,28,-0.111826
45,29,-0.0538307
45,30,-0.0135211
45,31,-0.0327048
45,32,-0.0398331
45,33,-0.0257891
45,34,-0.034434
45,35,-0.00722376
45,36,0.0605545
45,37,0.0828582
45,38,0.0545882
45,39,0.020009
45,40,0.0203661
45,41,0.0045393
45,42,-0.00289216
45,43,-0.046905
45,44,-0.142451
45,45,-0.227162
45,46,-0.252123
45,47,-0.253352
45,48,-0.231751
45,49,-0.219512
45,50,-0.213186
45,51,-0.192782
45,52,-0.196024
45,53,-0.110706
45,54,-0.071512
45,55,-0.0362656
45,56,-0.0693704
45,57,-0.0636499
45,58,-0.0598057
45,59,-0.0446742
45,60,-0.0616021
45,61,-0.0404622
45,62,0.0346169
45,63,0.081736
45,64,0.147425
45,65,0.133587
45,66,0.104033
45,67,0.131897
45,68,0.102977
45,69,0.118229
45,70,0.146288
45,71,0.16326
45,72,0.160886
45,73,0.118443
45,74,0.0961192
45,75,0.0729113
45,76,0.0345541
45,77,0.0180846
45,78,0.0241621
45,79,0.0446869
45,80,0.0419964
45,81,0.00966119
45,82,-0.027694
45,83,-0.103914
45,84,-0.204916
45,85,-0.261876
45,86,-0.28603
45,87,-0.288979
45,88,-0.313754
45,89,-0.325785
45,90,-0.350872
45,91,-0.363498
45,92,-0.356305
45,93,-0.353373
45,94,-0.336495
45,95,-0.344957
45,96,-0.287653
45,97,-0.219386
45,98,-0.21018
45,99,-0.233103
46,0,-0.0335052
46,1,0.00239551
46,2,0.0273571
46,3,0.0594928
46,4,0.040295
46,5,0.0178415
46,6,-0.0591512
46,7,-0.129325
46,8,-0.171913
46,9,-0.209007
46,10,-0.199144
46,11,-0.217832
46,12,-0.204966
46,13,-0.207447
46,14,-0.249983
46,15,-0.257813
46,16,-0.309226
46,17,-0.334096
46,18,-0.320433
46,19,-0.316592
46,20,-0.298173
46,21,-0.280866
46,22,-0.279882
46,23,-0.269542
46,24,-0.271035
46,25,-0.236151
46,26,-0.147531
46,27,-0.0813642
46,28,-0.0582332
46,29,-0.00761569
46,30,0.0217411
46,31,-0.017627
46,32,-0.0230823
46,33,0.0304756
46,34,0.0341493
46,35,0.0363837
46,36,0.0672042
46,37,0.0620034
46,38,0.0663006
46,39,0.0334431
46,40,0.0146221
46,41,-0.0431709
46,42,-0.0490647
46,43,-0.100337
46,44,-0.176265
46,45,-0.188174
46,46,-0.228353
46,47,-0.266793
46,48,-0.249476
46,49,-0.242505
46,50,-0.207325
46,51,-0.190355
46,52,-0.164485
46,53,-0.115133
46,54,-0.0817797
46,55,-0.057066
46,56,-0.0967773
46,57,-0.0905956
46,58,-0.0495005
46,59,-0.0301642
46,60,-0.0174754
46,61,-0.0134429
46,62,0.0322155
46,63,0.0826504
46,64,0.13421
46,65,0.140579
46,66,0.132683
46,67,0.118942
46,68,0.100358
46,69,0.133449
46,70,0.169874
46,71,0.144917
46,72,0.143122
46,73,0.135355
46,74,0.13081
46,75,0.123238
46,76,0.0518558
46,77,0.0179233
46,78,0.0159343
46,79,0.0236287
46,80,0.0478325
46,81,-0.00467313
46,82,-0.0593954
46,83,-0.105034
46,84,-0.209448
46,85,-0.291793
46,86,-0.294619
46,87,-0.317606
46,88,-0.322191
46,89,-0.387633
46,90,-0.40735
46,91,-0.374433
46,92,-0.356467
46,93,-0.353425
46,94,-0.364632
46,95,-0.395965
46,96,-0.35341
46,97,-0.305917
46,98,-0.317131
46,99,-0.313821
47,0,0.030193
47,1,0.0478377
47,2,0.0823729
47,3,0.11435
47,4,0.0678974
47,5,0.0290262
47,6,-0.0293589
47,7,-0.114867
47,8,-0.179156
47,9,-0.169082
47,10,-0.185362
47,11,-0.208632
47,12,-0.184705
47,13,-0.20698
47,14,-0.28503
47,15,-0.329912
47,16,-0.342727
47,17,-0.340894
47,18,-0.329867
47,19,-0.271046
47,20,-0.259697
47,21,-0.266003
47,22,-0.247651
47,23,-0.229644
47,24,-0.212099
47,25,-0.174838
47,26,-0.123547
47,27,-0.0648637
47,28,-0.0485889
47,29,-0.00522626
47,30,-0.00271675
47,31,-0.0353388
47,32,-0.0223432
47,33,0.0107732
47,34,0.0651881
47,35,0.0756669
47,36,0.0462087
47,37,0.0241562
47,38,0.0212371
47,39,-0.0414987
47,40,-0.0568341
47,41,-0.0847813
47,42,-0.108704
47,43,-0.152608
47,44,-0.208626
47,45,-0.191473
47,46,-0.233989
47,47,-0.238541
47,48,-0.256786
47,49,-0.249267
47,50,-0.214583
47,51,-0.207314
47,52,-0.144342
47,53,-0.101151
47,54,-0.0400416
47,55,-0.0145403
47,56,-0.0680758
47,57,-0.0694587
47,58,-0.0525338
47,59,-0.0464378
47,60,-0.00329678
47,61,0.0312244
47,62,0.0638112
47,63,0.094315
47,64,0.137275
47,65,0.123604
47,66,0.110933
47,67,0.0803587
47,68,0.0712487
47,69,0.121946
47,70,0.150107
47,71,0.110612
47,72,0.099434
47,73,0.109386
47,74,0.0845819
47,75,0.105991
47,76,0.0429942
47,77,0.0108588
47,78,0.01741
47,79,0.0294765
47,80,0.0452294
47,81,0.0150086
47,82,-0.0698632
47,83,-0.115897
47,84,-0.237679
47,85,-0.298708
47,86,-0.315052
47,87,-0.347475
47,88,-0.351289
47,89,-0.385389
47,90,-0.435155
47,91,-0.397895
47,92,-0.388391
47,93,-0.399414
47,94,-0.386688
47,95,-0.405456
47,96,-0.383193
47,97,-0.379841
47,98,-0.413439
47,99,-0.399678
48,0,0.0907311
48,1,0.0875957
48,2,0.129459
48,3,0.106187
48,4,0.0935069
48,5,0.0660762
48,6,-0.0293926
48,7,-0.133529
48,8,-0.19972
48,9,-0.210217
48,10,-0.237988
48,11,-0.213212
48,12,-0.196935
48,13,-0.213985
48,14,-0.305531
48,15,-0.357032
48,16,-0.369795
48,17,-0.33673
48,18,-0.307285
48,19,-0.266032
48,20,-0.275483
48,21,-0.287337
48,22,-0.259039
48,23,-0.218574
48,24,-0.234697
48,25,-0.203694
48,26,-0.162453
48,27,-0.0980573
48,28,-0.0594034
48,29,0.00830889
48,30,-0.00803153
48,31,-0.0377905
48,32,-0.045094
48,33,-0.0365894
48,34,0.0388041
48,35,0.0451573
48,36,0.0213523
48,37,0.0384593
48,38,-0.0114701
48,39,-0.0641922
48,40,-0.0953404
48,41,-0.123293
48,42,-0.158854
48,43,-0.194267
48,44,-0.229071
48,45,-0.230357
48,46,-0.229262
48,47,-0.240794
48,48,-0.283729
48,49,-0.297208
48,50,-0.268083
48,51,-0.219874
48,52,-0.13805
48,53,-0.0604264
48,54,-0.0179075
48,55,-0.00495876
48,56,-0.0632289
48,57,-0.0780416
48,58,-0.0539797
48,59,-0.04274
48,60,0.0229418
48,61,0.0480802
48,62,0.0755686
48,63,0.0803551
48,64,0.11424
48,65,0.118468
48,66,0.0912002
48,67,0.0457839
48,68,0.0539481
48,69,0.074977
48,70,0.0653129
48,71,0.0694845
48,72,0.0704788
48,73,0.0513242
48,74,0.0573818
48,75,0.0608229
48,76,0.0527961
48,77,0.0335379
48,78,-0.000661097
48,79,0.0203701
48,80,0.0185645
48,81,-0.0214305
48,82,-0.0660525
48,83,-0.121514
48,84,-0.222956
48,85,-0.314622
48,86,-0.322704
48,87,-0.319651
48,88,-0.351479
48,89,-0.379396
48,90,-0.407611
48,91,-0.384663
48,92,-0.379755
48,93,-0.408171
48,94,-0.437578
48,95,-0.389871
48,96,-0.393306
48,97,-0.411015
48,98,-0.460017
48,99,-0.482708
49,0,0.101938
49,1,0.116261
49,2,0.111493
49,3,0.100576
49,4,0.0632982
49,5,0.051181
49,6,-0.0338536
49,7,-0.137049
49,8,-0.199944
49,9,-0.225574
49,10,-0.239626
49,11,-0.230909
49,12,-0.229864
49,13,-0.291495
49,14,-0.353266
49,15,-0.383475
49,16,-0.346302
49,17,-0.347073
49,18,-0.298501
49,19,-0.248574
49,20,-0.269173
49,21,-0.298591
49,22,-0.222687
49,23,-0.201819
49,24,-0.198364
49,25,-0.201985
49,26,-0.183342
49,27,-0.117202
49,28,-0.089136
49,29,-0.00221453
49,30,-0.00367873
49,31,-0.0220741
49,32,-0.0353532
49,33,-0.0548702
49,34,-0.0175867
49,35,0.00388161
49,36,0.0354463
49,37,0.0243697
49,38,-0.0136793
49,39,-0.0730715
49,40,-0.126321
49,41,-0.140572
49,42,-0.166594
49,43,-0.185928
49,44,-0.221501
49,45,-0.201943
49,46,-0.239359
49,47,-0.239036
49,48,-0.241547
49,49,-0.22533
49,50,-0.236354
49,51,-0.187529
49,52,-0.0939824
49,53,-0.0280742
49,54,0.00236445
49,55,-0.00637962
49,56,-0.0533904
49,57,-0.0773303
49,58,-0.0414342
49,59,0.00343425
49,60,0.05475
49,61,0.078898
49,62,0.0941797
49,63,0.0880101
49,64,0.107327
49,65,0.125795
49,66,0.0490848
49,67,0.00912105
49,68,0.00742921
49,69,0.02359
49,70,0.0419144
49,71,0.071247
49,72,0.0540241
49,73,0.028365
49,74,0.0193958
49,75,0.0384881
49,76,0.0521423
49,77,0.0249534
49,78,-0.0074892
49,79,-0.0516158
49,80,-0.0689893
49,81,-0.0658893
49,82,-0.0994204
49,83,-0.154961
49,84,-0.242124
49,85,-0.328005
49,86,-0.329154
49,87,-0.330021
49,88,-0.360789
49,89,-0.388124
49,90,-0.431728
49,91,-0.417786
49,92,-0.379304
49,93,-0.391903
49,94,-0.413198
49,95,-0.391735
49,96,-0.409365
49,97,-0.455507
49,98,-0.513897
49,99,-0.519098
50,0,0.124071
50,1,0.0765402
50,2,0.0790831
50,3,0.103424
50,4,0.0416128
50,5,0.0189844
50,6,-0.0452866
50,7,-0.142867
50,8,-0.181102
50,9,-0.188991
50,10,-0.198064
50,11,-0.248884
50,12,-0.271087
50,13,-0.334388
50,14,-0.413609
50,15,-0.420496
50,16,-0.395325
50,17,-0.367086
50,18,-0.329309
50,19,-0.266048
50,20,-0.258917
50,21,-0.294707
50,22,-0.220134
50,23,-0.222868
50,24,-0.200435
50,25,-0.173305
50,26,-0.154663
50,27,-0.148581
50,28,-0.108057
50,29,-0.0474324
50,30,0.0111609
50,31,-0.0492845
50,32,0.0162558
50,33,-0.00322301
50,34,-0.0087554
50,35,-0.0117946
50,36,0.0168888
50,37,0.0177151
50,38,0.00344046
50,39,-0.0838318
50,40,-0.163833
50,41,-0.147074
50,42,-0.163342
50,43,-0.215179
50,44,-0.2769
50,45,-0.258782
50,46,-0.240285
50,47,-0.235062
50,48,-0.238998
50,49,-0.215534
50,50,-0.216365
50,51,-0.18832
50,52,-0.129454
50,53,-0.0302767
50,54,-0.00486168
50,55,-0.0246303
50,56,-0.0491079
50,57,-0.0540708
50,58,-0.027886
50,59,0.0474051
50,60,0.0971875
50,61,0.093797
50,62,0.0804647
50,63,0.0669799
50,64,0.10919
50,65,0.105349
50,66,0.0369089
50,67,0.0107608
50,68,-0.00521602
50,69,0.012483
50,70,0.0329261
50,71,0.0695821
50,72,0.0572091
50,73,0.0131531
50,74,0.00592331
50,75,0.0296625
50,76,0.0427254
50,77,0.0409016
50,78,-0.0110053
50,79,-0.0876897
50,80,-0.147433
50,81,-0.120721
50,82,-0.158512
50,83,-0.201691
50,84,-0.27258
50,85,-0.324247
50,86,-0.338636
50,87,-0.366603
50,88,-0.404009
50,89,-0.385451
50,90,-0.419416
50,91,-0.419456
50,92,-0.371507
50,93,-0.387201
50,94,-0.397593
50,95,-0.402715
50,96,-0.436252
50,97,-0.485068
50,98,-0.540309
50,99,-0.572082
51,0,0.0421256
51,1,0.0551733
51,2,0.0783916
51,3,0.0387988
51,4,0.0291305
51,5,0.00885143
51,6,-0.0194083
51,7,-0.126489
51,8,-0.151613
51,9,-0.177007
51,10,-0.169425
51,11,-0.201038
51,12,-0.249101
51,13,-0.29657
51,14,-0.352442
51,15,-0.391046
51,16,-0.386026
51,17,-0.367885
51,18,-0.344954
51,19,-0.292668
51,20,-0.301461
51,21,-0.310237
51,22,-0.250838
51,23,-0.199952
51,24,-0.199076
51,25,-0.189673
51,26,-0.163198
51,27,-0.12719
51,28,-0.0662247
51,29,-0.0368172
51,30,-0.00351567
51,31,0.0117133
51,32,0.0285315
51,33,0.0162993
51,34,0.00814856
51,35,-0.00158643
51,36,0.0225006
51,37,0.000401951
51,38,-0.0296231
51,39,-0.1119
51,40,-0.139654
51,41,-0.135803
51,42,-0.124829
51,43,-0.193546
51,44,-0.250634
51,45,-0.246318
51,46,-0.205912
51,47,-0.195876
51,48,-0.198393
51,49,-0.213506
51,50,-0.190488
51,51,-0.137061
51,52,-0.099344
51,53,-0.0491329
51,54,-0.0113173
51,55,-0.0253185
51,56,-0.0821641
51,57,-0.0443169
51,58,0.00916998
51,59,0.0387663
51,60,0.0511073
51,61,0.0500364
51,62,0.0727435
51,63,0.0719289
51,64,0.0912241
51,65,0.0772402
51,66,0.063455
51,67,0.0453603
51,68,0.0110169
51,69,-0.00562651
51,70,-0.00103934
51,71,-0.0368893
51,72,-0.0340254
51,73,-0.0595803
51,74,-0.0506045
51,75,-0.00150877
51,76,-0.00332569
51,77,-0.00443133
51,78,-0.0180486
51,79,-0.105
51,80,-0.147451
51,81,-0.114988
51,82,-0.146433
51,83,-0.180704
51,84,-0.271805
51,85,-0.308996
51,86,-0.31904
51,87,-0.379452
51,88,-0.412335
51,89,-0.393164
51,90,-0.36384
51,91,-0.349327
51,92,-0.314973
51,93,-0.330528
51,94,-0.369224
51,95,-0.405436
51,96,-0.436512
51,97,-0.479041
51,98,-0.541276
51,99,-0.552913
52,0,0.0236942
52,1,0.0244332
52,2,0.0171479
52,3,0.0119322
52,4,0.0163752
52,5,0.00265273
52,6,-0.0206449
52,7,-0.0905935
52,8,-0.146232
52,9,-0.161003
52,10,-0.164718
52,11,-0.177421
52,12,-0.208833
52,13,-0.265635
52,14,-0.297228
52,15,-0.332856
52,16,-0.320613
52,17,-0.323322
52,18,-0.325692
52,19,-0.329427
52,20,-0.358274
52,21,-0.324407
52,22,-0.250541
52,23,-0.209989
52,24,-0.146832
52,25,-0.155271
52,26,-0.130703
52,27,-0.0835187
52,28,-0.0261353
52,29,0.0263928
52,30,0.0368624
52,31,0.055896
52,32,0.0605547
52,33,0.0640275
52,34,0.0483432
52,35,0.0170988
52,36,0.0277264
52,37,0.0065426
52,38,-0.0503519
52,39,-0.092779
52,40,-0.11722
52,41,-0.104657
52,42,-0.10375
52,43,-0.167944
52,44,-0.145249
52,45,-0.168847
52,46,-0.146683
52,47,-0.117994
52,48,-0.152372
52,49,-0.160617
52,50,-0.134627
52,51,-0.0891496
52,52,-0.0722926
52,53,-0.0278502
52,54,-0.0557777
52,55,-0.0418098
52,56,-0.0756009
52,57,-0.0335019
52,58,-0.0214816
52,59,0.00258504
52,60,-0.00721768
52,61,0.0236167
52,62,0.0110557
52,63,0.0111573
52,64,-0.00661708
52,65,0.000410759
52,66,0.0126014
52,67,-0.00395818
52,68,-0.0332185
52,69,-0.0659806
52,70,-0.120157
52,71,-0.158137
52,72,-0.144903
52,73,-0.106472
52,74,-0.0502422
52,75,-0.0191142
52,76,-0.0328129
52,77,-0.0487261
52,78,-0.0541828
52,79,-0.11216
52,80,-0.123747
52,81,-0.103801
52,82,-0.123624
52,83,-0.182893
52,84,-0.236108
52,85,-0.293416
52,86,-0.31718
52,87,-0.359005
52,88,-0.383768
52,89,-0.345624
52,90,-0.322583
52,91,-0.303737
52,92,-0.29904
52,93,-0.321448
52,94,-0.360155
52,95,-0.415313
52,96,-0.434305
52,97,-0.494713
52,98,-0.529923
52,99,-0.517155
53,0,0.0235129
53,1,-0.0144861
53,2,-0.00649947
53,3,0.00193101
53,4,0.0154863
53,5,-0.0250343
53,6,-0.0372553
53,7,-0.0966379
53,8,-0.151025
53,9,-0.177467
53,10,-0.174903
53,11,-0.180574
53,12,-0.184237
53,13,-0.182423
53,14,-0.210539
53,15,-0.253466
53,16,-0.250057
53,17,-0.283494
53,18,-0.283626
53,19,-0.277403
53,20,-0.322609
53,21,-0.277115
53,22,-0.19398
53,23,-0.181549
53,24,-0.139159
53,25,-0.118721
53,26,-0.0754158
53,27,-0.0637696
53,28,0.00109078
53,29,0.042406
53,30,0.0730803
53,31,0.0862352
53,32,0.0936352
53,33,0.0637257
53,34,0.042424
53,35,0.00730272
53,36,0.00141591
53,37,-0.00924916
53,38,-0.0269111
53,39,-0.0946747
53,40,-0.119324
53,41,-0.130317
53,42,-0.103479
53,43,-0.108558
53,44,-0.0823669
53,45,-0.0908692
53,46,-0.133104
53,47,-0.122299
53,48,-0.137424
53,49,-0.128692
53,50,-0.0997944
53,51,-0.118146
53,52,-0.0752566
53,53,-0.0402021
53,54,-0.0676975
53,55,-0.0830576
53,56,-0.0843966
53,57,-0.0772961
53,58,-0.0712948
53,59,-0.0403894
53,60,-0.0353015
53,61,-0.0392837
53,62,-0.0618124
53,63,-0.0658788
53,64,-0.0850555
53,65,-0.0938762
53,66,-0.0582795
53,67,-0.0614604
53,68,-0.11307
53,69,-0.171493
53,70,-0.218138
53,71,-0.2434
53,72,-0.243912
53,73,-0.209651
53,74,-0.135161
53,75,-0.0770204
53,76,-0.0513894
53,77,-0.0500901
53,78,-0.0767599
53,79,-0.0864211
53,80,-0.0902898
53,81,-0.0900535
53,82,-0.117589
53,83,-0.181259
53,84,-0.216629
53,85,-0.294205
53,86,-0.321976
53,87,-0.343308
53,88,-0.345216
53,89,-0.31932
53,90,-0.278266
53,91,-0.280057
53,92,-0.283678
53,93,-0.294971
53,94,-0.370923
53,95,-0.397178
53,96,-0.42803
53,97,-0.457544
53,98,-0.500012
53,99,-0.468591
54,0,-0.00544512
54,1,-0.0184194
54,2,-0.0268944
54,3,-0.0326676
54,4,-0.0110426
54,5,-0.0364837
54,6,-0.0451452
54,7,-0.0937638
54,8,-0.126879
54,9,-0.131385
54,10,-0.142326
54,11,-0.134809
54,12,-0.11121
54,13,-0.128319
54,14,-0.157701
54,15,-0.197673
54,16,-0.185997
54,17,-0.222956
54,18,-0.256334
54,19,-0.27279
54,20,-0.322108
54,21,-0.230665
54,22,-0.171531
54,23,-0.168811
54,24,-0.136027
54,25,-0.0879845
54,26,-0.0417732
54,27,-0.0235346
54,28,0.0417597
54,29,0.060971
54,30,0.0351615
54,31,0.0499734
54,32,0.0661506
54,33,0.0317303
54,34,0.00257956
54,35,-0.0175333
54,36,-0.0189285
54,37,-0.01332
54,38,-0.0280693
54,39,-0.0363607
54,40,-0.071119
54,41,-0.0763465
54,42,-0.0542797
54,43,-0.0537398
54,44,-0.0151374
54,45,-0.0552282
54,46,-0.107865
54,47,-0.129076
54,48,-0.140589
54,49,-0.125965
54,50,-0.0936766
54,51,-0.126497
54,52,-0.141335
54,53,-0.114994
54,54,-0.159202
54,55,-0.181114
54,56,-0.139679
54,57,-0.146618
54,58,-0.13429
54,59,-0.106231
54,60,-0.0737269
54,61,-0.108722
54,62,-0.116178
54,63,-0.140505
54,64,-0.158563
54,65,-0.166674
54,66,-0.125773
54,67,-0.142428
54,68,-0.192243
54,69,-0.262186
54,70,-0.27891
54,71,-0.311765
54,72,-0.299423
54,73,-0.280109
54,74,-0.192693
54,75,-0.1716
54,76,-0.134631
54,77,-0.0989121
54,78,-0.0690062
54,79,-0.0458863
54,80,-0.051113
54,81,-0.0343988
54,82,-0.073465
54,83,-0.0773124
54,84,-0.148237
54,85,-0.243222
54,86,-0.295681
54,87,-0.320283
54,88,-0.322225
54,89,-0.316075
54,90,-0.280647
54,91,-0.299286
54,92,-0.328762
54,93,-0.34631
54,94,-0.387818
54,95,-0.401075
54,96,-0.419191
54,97,-0.447813
54,98,-0.470731
54,99,-0.460102
55,0,-0.00116977
55,1,-0.0209421
55,2,-0.0343673
55,3,-0.0427969
55,4,-0.0156313
55,5,-0.0198616
55,6,-0.0706227
55,7,-0.104123
55,8,-0.103223
55,9,-0.098254
55,10,-0.0982101
55,11,-0.0820973
55,12,-0.0755265
55,13,-0.0607482
55,14,-0.111708
55,15,-0.136801
55,16,-0.130753
55,17,-0.175773
55,18,-0.206002
55,19,-0.249998
55,20,-0.271345
55,21,-0.186788
55,22,-0.125772
55,23,-0.121086
55,24,-0.126969
55,25,-0.0867068
55,26,-0.0138545
55,27,0.0129576
55,28,0.0344612
55,29,0.0478628
55,30,0.0695193
55,31,0.0564197
55,32,0.0509067
55,33,0.0156343
55,34,-0.00868914
55,35,-0.00238219
55,36,-0.0191428
55,37,-0.0194075
55,38,-0.00337368
55,39,0.0559237
55,40,0.043231
55,41,0.0304387
55,42,0.0183518
55,43,-0.0109353
55,44,-0.0163739
55,45,-0.0167332
55,46,-0.0667088
55,47,-0.110087
55,48,-0.130398
55,49,-0.120711
55,50,-0.123283
